File name,Score,Prosody,Noise/Disruption,Pre-speech noise,Repetition,Word,Pronunciation,pronScores,Assessor
a33_bjoern.wav,3,,,1,,bjørn,b j 2: n`,1 1 1 0,Anne Marte
a04_bjoern.wav,4,1,,1,,bjørn,b j 2: n`,1 1 1 1,Anne Marte
a15_bjoern.wav,3,,,1,,bjørn,b j 2: n`,1 0 0 1,Anne Marte
a22_bjoern.wav,3,,,1,,bjørn,b j 2: n`,1 1 0 0,Anne Marte
d16_bjoern.wav,5,,,,,bjørn,b j 2: n`,1 1 1 1,Anne Marte
a09_bjoern.wav,2,,,,,bjørn,b j 2: n`,1 0 1 0,Anne Marte
a27_bjoern.wav,3,,,1,,bjørn,b j 2: n`,1 1 0 0,Anne Marte
a10_bjoern.wav,3,,,,,bjørn,b j 2: n`,1 1 1 0,Anne Marte
d13_bjoern.wav,5,,,,,bjørn,b j 2: n`,1 1 1 1,Anne Marte
d02_bjoern.wav,5,,,,,bjørn,b j 2: n`,1 1 1 1,Anne Marte
a01_bjoern.wav,3,,,,,bjørn,b j 2: n`,1 1 0 0,Anne Marte
a06_bjoern.wav,2,,,,,bjørn,b j 2: n`,1 0 0 0,Anne Marte
d19_bjoern.wav,5,,,,,bjørn,b j 2: n`,1 1 1 1,Anne Marte
a31_bjoern.wav,5,,,1,,bjørn,b j 2: n`,1 1 1 1,Anne Marte
d05_bjoern.wav,5,,,,,bjørn,b j 2: n`,1 1 1 1,Anne Marte
d14_bjoern.wav,5,,,,,bjørn,b j 2: n`,1 1 1 1,Anne Marte
a20_bjoern.wav,5,,,,,bjørn,b j 2: n`,1 1 1 1,Anne Marte
d08_bjoern.wav,4,1,,,,bjørn,b j 2: n`,1 1 1 1,Anne Marte
a17_bjoern.wav,3,,,1,,bjørn,b j 2: n`,1 1 0 0,Anne Marte
d11_bjoern.wav,5,,,,,bjørn,b j 2: n`,1 1 1 1,Anne Marte
a12_bjoern.wav,2,,,,,bjørn,b j 2: n`,1 0 0 0,Anne Marte
a25_bjoern.wav,4,,,,,bjørn,b j 2: n`,1 1 1 0,Anne Marte
a34_bjoern.wav,4,,,1,,bjørn,b j 2: n`,1 1 0 1,Anne Marte
a03_bjoern.wav,2,,,1,,bjørn,b j 2: n`,1 0 0 0,Anne Marte
a28_bjoern.wav,4,,,1,,bjørn,b j 2: n`,1 1 1 0,Anne Marte
a26_bjoern.wav,3,,,1,,bjørn,b j 2: n`,1 0 1 0,Anne Marte
a11_bjoern.wav,4,,,,,bjørn,b j 2: n`,1 1 0 1,Anne Marte
d12_bjoern.wav,5,,,,,bjørn,b j 2: n`,1 1 1 1,Anne Marte
d03_bjoern.wav,5,,,,,bjørn,b j 2: n`,1 1 1 1,Anne Marte
d06_bjoern.wav,5,,,,,bjørn,b j 2: n`,1 1 1 1,Anne Marte
a19_bjoern.wav,4,,,1,,bjørn,b j 2: n`,1 1 1 0,Anne Marte
a32_bjoern.wav,3,,,1,,bjørn,b j 2: n`,1 1 0 0,Anne Marte
a05_bjoern.wav,3,,1,,,bjørn,b j 2: n`,1 1 0 0,Anne Marte
a14_bjoern.wav,5,,,1,,bjørn,b j 2: n`,1 1 1 1,Anne Marte
a23_bjoern.wav,4,,,1,,bjørn,b j 2: n`,1 1 1 0,Anne Marte
a08_bjoern.wav,3,,1,,,bjørn,b j 2: n`,1 1 0 0,Anne Marte
d17_bjoern.wav,5,,1,,,bjørn,b j 2: n`,1 1 1 1,Anne Marte
d10_bjoern.wav,5,,,,,bjørn,b j 2: n`,1 1 1 1,Anne Marte
a13_bjoern.wav,3,,,,,bjørn,b j 2: n`,1 1 0 0,Anne Marte
a02_bjoern.wav,4,1,,1,,bjørn,b j 2: n`,1 1 1 1,Anne Marte
d01_bjoern.wav,5,,,,,bjørn,b j 2: n`,1 1 1 1,Anne Marte
a29_bjoern.wav,4,1,,1,,bjørn,b j 2: n`,1 1 1 1,Anne Marte
d18_bjoern.wav,5,,,,,bjørn,b j 2: n`,1 1 1 1,Anne Marte
a07_bjoern.wav,2,,,,,bjørn,b j 2: n`,0 1 0 0,Anne Marte
a30_bjoern.wav,3,,,1,,bjørn,b j 2: n`,1 1 0 0,Anne Marte
d04_bjoern.wav,5,,,,,bjørn,b j 2: n`,1 1 1 1,Anne Marte
d15_bjoern.wav,4,,,,,bjørn,b j 2: n`,1 1 1 0,Anne Marte
a21_bjoern.wav,3,,,1,,bjørn,b j 2: n`,1 1 0 0,Anne Marte
a16_bjoern.wav,5,,,1,,bjørn,b j 2: n`,1 1 1 1,Anne Marte
d09_bjoern.wav,2,,1,,,bjørn,b j 2: n`,0 1 1 0,Anne Marte
a02_hjerne.wav,4,1,,,,hjerne,j {: n` @,1 1 1 1,Anne Marte
d01_hjerne.wav,5,,,,,hjerne,j {: n` @,1 1 1 1,Anne Marte
a29_hjerne.wav,5,,,,,hjerne,j {: n` @,1 1 1 1,Anne Marte
d10_hjerne.wav,5,,,,,hjerne,j {: n` @,1 1 1 1,Anne Marte
a13_hjerne.wav,1,,1,,,hjerne,j {: n` @,1 1 0 0,Anne Marte
d15_hjerne.wav,5,,,,,hjerne,j {: n` @,1 1 1 1,Anne Marte
a21_hjerne.wav,4,,,1,,hjerne,j {: n` @,1 1 0 1,Anne Marte
d09_hjerne.wav,5,,1,,,hjerne,j {: n` @,1 1 1 1,Anne Marte
a16_hjerne.wav,4,,,1,,hjerne,j {: n` @,1 1 0 1,Anne Marte
a07_hjerne.wav,1,,1,,,hjerne,j {: n` @,0 0 0 0,Anne Marte
d18_hjerne.wav,3,,1,,,hjerne,j {: n` @,0 1 1 1,Anne Marte
a30_hjerne.wav,3,1,,1,,hjerne,j {: n` @,1 1 0 1,Anne Marte
d04_hjerne.wav,5,,,,,hjerne,j {: n` @,1 1 1 1,Anne Marte
d03_hjerne.wav,5,,,,,hjerne,j {: n` @,1 1 1 1,Anne Marte
a26_hjerne.wav,3,1,,1,,hjerne,j {: n` @,1 1 0 1,Anne Marte
a11_hjerne.wav,3,,,,,hjerne,j {: n` @,1 0 0 1,Anne Marte
d12_hjerne.wav,5,,,,,hjerne,j {: n` @,1 1 1 1,Anne Marte
a14_hjerne.wav,5,,,1,,hjerne,j {: n` @,1 1 1 1,Anne Marte
a23_hjerne.wav,3,1,,1,,hjerne,j {: n` @,1 1 0 1,Anne Marte
d17_hjerne.wav,5,,,,,hjerne,j {: n` @,1 1 1 1,Anne Marte
a08_hjerne.wav,3,,,,,hjerne,j {: n` @,1 0 0 1,Anne Marte
a19_hjerne.wav,4,,,1,,hjerne,j {: n` @,1 0 1 1,Anne Marte
d06_hjerne.wav,5,,,,,hjerne,j {: n` @,1 1 1 1,Anne Marte
a32_hjerne.wav,3,,,1,,hjerne,j {: n` @,1 0 1 1,Anne Marte
a05_hjerne.wav,3,,1,,,hjerne,j {: n` @,1 0 0 1,Anne Marte
d14_hjerne.wav,5,,,,,hjerne,j {: n` @,1 1 1 1,Anne Marte
a20_hjerne.wav,5,,,1,,hjerne,j {: n` @,1 1 1 1,Anne Marte
a17_hjerne.wav,5,,,1,,hjerne,j {: n` @,1 1 1 1,Anne Marte
d08_hjerne.wav,4,1,1,,,hjerne,j {: n` @,1 1 1 1,Anne Marte
d19_hjerne.wav,3,,1,,,hjerne,j {: n` @,1 1 0 1,Anne Marte
a06_hjerne.wav,3,,,,,hjerne,j {: n` @,1 0 0 1,Anne Marte
a31_hjerne.wav,5,,,1,,hjerne,j {: n` @,1 1 1 1,Anne Marte
d05_hjerne.wav,5,,1,,,hjerne,j {: n` @,1 1 1 1,Anne Marte
a34_hjerne.wav,5,,,1,,hjerne,j {: n` @,1 1 1 1,Anne Marte
a03_hjerne.wav,2,1,,1,,hjerne,j {: n` @,1 0 0 1,Anne Marte
a28_hjerne.wav,3,1,,1,,hjerne,j {: n` @,1 0 1 1,Anne Marte
d11_hjerne.wav,5,,,,,hjerne,j {: n` @,1 1 1 1,Anne Marte
a12_hjerne.wav,3,,,,,hjerne,j {: n` @,1 1 0 1,Anne Marte
a25_hjerne.wav,4,,,,,hjerne,j {: n` @,1 0 1 1,Anne Marte
a15_hjerne.wav,4,1,,1,,hjerne,j {: n` @,1 1 1 1,Anne Marte
a22_hjerne.wav,5,,,,,hjerne,j {: n` @,1 1 1 1,Anne Marte
a09_hjerne.wav,4,,,,,hjerne,j {: n` @,1 1 0 1,Anne Marte
d16_hjerne.wav,5,,,,,hjerne,j {: n` @,1 1 1 1,Anne Marte
d07_hjerne.wav,5,,,,,hjerne,j {: n` @,1 1 1 1,Anne Marte
a18_hjerne.wav,5,,,1,,hjerne,j {: n` @,1 1 1 1,Anne Marte
a33_hjerne.wav,5,,,1,,hjerne,j {: n` @,1 1 1 1,Anne Marte
a04_hjerne.wav,4,1,,1,,hjerne,j {: n` @,1 1 1 1,Anne Marte
d02_hjerne.wav,5,,1,,,hjerne,j {: n` @,1 1 1 1,Anne Marte
a01_hjerne.wav,3,,,,,hjerne,j {: n` @,1 1 0 1,Anne Marte
a27_hjerne.wav,3,,,1,,hjerne,j {: n` @,1 1 0 1,Anne Marte
a10_hjerne.wav,3,,,,,hjerne,j {: n` @,1 1 0 1,Anne Marte
d13_hjerne.wav,4,1,,,,hjerne,j {: n` @,1 1 1 1,Anne Marte
a23_sulte.wav,3,1,,1,,sulte,s u0 l t @,1 0 1 1 1,Jeanett
a16_sulte.wav,3,,,1,,sulte,s u0 l t @,1 0 1 1 1,Jeanett
a31_sulte.wav,4,1,1,1,,sulte,s u0 l t @,1 1 1 1 1,Jeanett
a25_sulte.wav,4,1,,1,,sulte,s u0 l t @,1 1 1 1 1,Jeanett
a28_sulte.wav,4,1,,1,,sulte,s u0 l t @,1 1 1 1 1,Jeanett
a22_sulte.wav,3,,,1,,sulte,s u0 l t @,1 0 1 1 1,Jeanett
a17_sulte.wav,4,1,,1,,sulte,s u0 l t @,1 1 1 1 1,Jeanett
a30_sulte.wav,4,1,,1,,sulte,s u0 l t @,1 1 1 1 1,Jeanett
a29_sulte.wav,4,1,,1,,sulte,s u0 l t @,1 1 1 1 1,Jeanett
a14_sulte.wav,4,,1,1,,sulte,s u0 l t @,1 0 1 1 1,Jeanett
a21_sulte.wav,3,,,1,,sulte,s u0 l t @,1 0 1 1 1,Jeanett
a19_sulte.wav,4,1,,1,,sulte,s u0 l t @,1 1 1 1 1,Jeanett
a33_sulte.wav,4,,,1,,sulte,s u0 l t @,1 0 1 1 1,Jeanett
a27_sulte.wav,4,1,,1,,sulte,s u0 l t @,1 1 1 1 1,Jeanett
a15_sulte.wav,3,1,,,,sulte,s u0 l t @,1 1 0 1 1,Jeanett
a20_sulte.wav,4,1,,,,sulte,s u0 l t @,1 1 1 1 1,Jeanett
a34_sulte.wav,4,1,,1,,sulte,s u0 l t @,1 1 1 1 1,Jeanett
a18_sulte.wav,4,,,1,,sulte,s u0 l t @,1 0 1 1 1,Jeanett
a26_sulte.wav,4,1,,1,,sulte,s u0 l t @,1 1 1 1 1,Jeanett
a32_sulte.wav,4,1,,1,,sulte,s u0 l t @,1 1 1 1 1,Jeanett
a10_skulder.wav,3,,,,,skulder,s k u0 l d @ r,1 1 1 1 1 1 0,Anne Marte
d02_skulder.wav,5,,,,,skulder,s k u0 l d @ r,1 1 1 1 1 1 1,Anne Marte
a22_skulder.wav,3,1,,,,skulder,s k u0 l d @ r,1 1 1 0 1 1 1,Anne Marte
a19_skulder.wav,3,,,,,skulder,s k u0 l d @ r,1 1 0 1 1 1 1,Anne Marte
d17_skulder.wav,5,,,,,skulder,s k u0 l d @ r,1 1 1 1 1 1 1,Anne Marte
a05_skulder.wav,4,1,1,,,skulder,s k u0 l d @ r,1 1 1 1 1 1 1,Anne Marte
a32_skulder.wav,4,1,,1,,skulder,s k u0 l d @ r,1 1 1 1 1 1 1,Anne Marte
d12_skulder.wav,4,,,,,skulder,s k u0 l d @ r,0 1 1 1 1 1 1,Anne Marte
a15_skulder.wav,2,,,,,skulder,s k u0 l d @ r,1 1 1 0 1 0 0,Anne Marte
a09_skulder.wav,3,,,,,skulder,s k u0 l d @ r,1 1 1 1 1 1 0,Anne Marte
a27_skulder.wav,5,,,,,skulder,s k u0 l d @ r,1 1 1 1 1 1 1,Anne Marte
d07_skulder.wav,5,,,,,skulder,s k u0 l d @ r,1 1 1 1 1 1 1,Anne Marte
d04_skulder.wav,5,,,,,skulder,s k u0 l d @ r,1 1 1 1 1 1 1,Anne Marte
d18_skulder.wav,5,,,,,skulder,s k u0 l d @ r,1 1 1 1 1 1 1,Anne Marte
a16_skulder.wav,5,,,,,skulder,s k u0 l d @ r,1 1 1 1 1 1 1,Anne Marte
a03_skulder.wav,3,,,,,skulder,s k u0 l d @ r,0 1 1 1 1 1 0,Anne Marte
a31_skulder.wav,5,,,,,skulder,s k u0 l d @ r,1 1 1 1 1 1 1,Anne Marte
d11_skulder.wav,5,,,,,skulder,s k u0 l d @ r,1 1 1 1 1 1 1,Anne Marte
a06_skulder.wav,3,,,,,skulder,s k u0 l d @ r,1 1 1 1 0 0 0,Anne Marte
a28_skulder.wav,2,,,1,,skulder,s k u0 l d @ r,1 1 0 0 1 1 1,Anne Marte
d08_skulder.wav,1,,,,,skulder,s k u0 l d @ r,0 0 0 0 0 0 0,Anne Marte
d14_skulder.wav,3,,,,,skulder,s k u0 l d @ r,0 1 1 1 1 1 0,Anne Marte
a34_skulder.wav,3,,,,,skulder,s k u0 l d @ r,1 1 1 0 1 1 0,Anne Marte
d01_skulder.wav,5,,,,,skulder,s k u0 l d @ r,1 1 1 1 1 1 1,Anne Marte
a21_skulder.wav,2,,,1,,skulder,s k u0 l d @ r,1 1 1 0 0 0 0,Anne Marte
a13_skulder.wav,2,,,,,skulder,s k u0 l d @ r,1 1 0 1 1 0 0,Anne Marte
a08_skulder.wav,4,,,,,skulder,s k u0 l d @ r,0 1 1 1 1 1 1,Anne Marte
d06_skulder.wav,3,,,,,skulder,s k u0 l d @ r,0 1 1 1 1 0 1,Anne Marte
a26_skulder.wav,4,,,,,skulder,s k u0 l d @ r,1 1 1 1 1 1 0,Anne Marte
a14_skulder.wav,3,,,,,skulder,s k u0 l d @ r,1 1 0 1 1 1 1,Anne Marte
a01_skulder.wav,3,1,,,,skulder,s k u0 l d @ r,1 1 1 1 1 1 0,Anne Marte
d13_skulder.wav,5,,,,,skulder,s k u0 l d @ r,1 1 1 1 1 1 1,Anne Marte
a33_skulder.wav,4,,,,,skulder,s k u0 l d @ r,1 1 1 1 0 1 1,Anne Marte
a04_skulder.wav,4,1,,,,skulder,s k u0 l d @ r,1 1 1 1 1 1 1,Anne Marte
a18_skulder.wav,4,1,,,,skulder,s k u0 l d @ r,1 1 1 1 1 1 1,Anne Marte
d16_skulder.wav,5,,1,,,skulder,s k u0 l d @ r,1 1 1 1 1 1 1,Anne Marte
a23_skulder.wav,4,1,,,,skulder,s k u0 l d @ r,1 1 1 1 1 1 1,Anne Marte
d03_skulder.wav,5,,,,,skulder,s k u0 l d @ r,1 1 1 1 1 1 1,Anne Marte
d19_skulder.wav,0,,1,,,skulder,s k u0 l d @ r,0 0 0 0 0 0 0,Anne Marte
a11_skulder.wav,2,,,,,skulder,s k u0 l d @ r,1 1 0 0 1 1 1,Anne Marte
a12_skulder.wav,3,1,,,,skulder,s k u0 l d @ r,0 1 1 1 1 1 0,Anne Marte
a20_skulder.wav,5,,,,,skulder,s k u0 l d @ r,1 1 1 1 1 1 1,Anne Marte
d15_skulder.wav,5,,,,,skulder,s k u0 l d @ r,1 1 1 1 1 1 1,Anne Marte
a07_skulder.wav,5,,,,,skulder,s k u0 l d @ r,1 1 1 1 1 1 1,Anne Marte
d09_skulder.wav,5,,,,,skulder,s k u0 l d @ r,1 1 1 1 1 1 1,Anne Marte
a29_skulder.wav,3,,,,,skulder,s k u0 l d @ r,1 1 0 0 1 1 0,Anne Marte
d10_skulder.wav,5,,,,,skulder,s k u0 l d @ r,1 1 1 1 1 1 1,Anne Marte
a30_skulder.wav,5,,,,,skulder,s k u0 l d @ r,1 1 1 1 1 1 1,Anne Marte
a02_skulder.wav,5,,,,,skulder,s k u0 l d @ r,1 1 1 1 1 1 1,Anne Marte
a17_skulder.wav,3,1,,,,skulder,s k u0 l d @ r,1 1 0 1 1 1 1,Anne Marte
d05_skulder.wav,5,,,,,skulder,s k u0 l d @ r,1 1 1 1 1 1 1,Anne Marte
a25_skulder.wav,5,,,,,skulder,s k u0 l d @ r,1 1 1 1 1 1 1,Anne Marte
d04_blyant.wav,5,,,1,,blyant,b l y: A n t,1 1 1 1 1 1,Anne Marte
a30_blyant.wav,4,,,1,,blyant,b l y: A n t,0 1 1 1 1 1,Anne Marte
a07_blyant.wav,2,1,,,,blyant,b l y: A n t,0 0 1 1 0 1,Anne Marte
a16_blyant.wav,5,1,,,,blyant,b l y: A n t,1 1 1 1 1 1,Anne Marte
d09_blyant.wav,0,,1,,,blyant,b l y: A n t,0 0 0 0 0 0,Anne Marte
a21_blyant.wav,3,1,,,,blyant,b l y: A n t,1 1 1 0 1 1,Anne Marte
d15_blyant.wav,5,,,,,blyant,b l y: A n t,1 1 1 1 1 1,Anne Marte
a13_blyant.wav,4,1,,,,blyant,b l y: A n t,1 1 0 1 1 1,Anne Marte
d10_blyant.wav,5,,1,,,blyant,b l y: A n t,1 1 1 1 1 1,Anne Marte
a29_blyant.wav,3,1,,,,blyant,b l y: A n t,0 1 0 1 1 1,Anne Marte
d01_blyant.wav,5,,,,,blyant,b l y: A n t,1 1 1 1 1 1,Anne Marte
d18_blyant.wav,5,,,,,blyant,b l y: A n t,1 1 1 1 1 1,Anne Marte
a02_blyant.wav,2,1,,,,blyant,b l y: A n t,1 0 0 1 1 1,Anne Marte
a05_blyant.wav,3,1,1,,,blyant,b l y: A n t,1 0 0 1 1 1,Anne Marte
a32_blyant.wav,5,,,,,blyant,b l y: A n t,1 1 1 1 1 1,Anne Marte
d19_blyant.wav,5,,,,,blyant,b l y: A n t,1 1 1 1 1 1,Anne Marte
d06_blyant.wav,5,,,,,blyant,b l y: A n t,1 1 1 1 1 1,Anne Marte
a19_blyant.wav,3,,,,,blyant,b l y: A n t,1 0 1 1 1 1,Anne Marte
a08_blyant.wav,2,,,,,blyant,b l y: A n t,1 0 0 1 1 1,Anne Marte
d17_blyant.wav,3,,1,,,blyant,b l y: A n t,1 0 0 1 1 1,Anne Marte
a23_blyant.wav,4,1,,,,blyant,b l y: A n t,1 1 1 1 1 1,Anne Marte
a14_blyant.wav,4,1,,,,blyant,b l y: A n t,1 1 1 1 1 1,Anne Marte
d12_blyant.wav,5,,,,,blyant,b l y: A n t,1 1 1 1 1 1,Anne Marte
a11_blyant.wav,3,,,,,blyant,b l y: A n t,0 1 1 0 1 1,Anne Marte
a26_blyant.wav,3,,,,,blyant,b l y: A n t,1 1 1 0 1 1,Anne Marte
d03_blyant.wav,5,,,,,blyant,b l y: A n t,1 1 1 1 1 1,Anne Marte
a25_blyant.wav,4,1,,,,blyant,b l y: A n t,1 1 1 1 1 1,Anne Marte
a12_blyant.wav,2,1,1,,,blyant,b l y: A n t,0 0 1 1 0 1,Anne Marte
d11_blyant.wav,5,,,,,blyant,b l y: A n t,1 1 1 1 1 1,Anne Marte
a28_blyant.wav,5,,,,,blyant,b l y: A n t,1 1 1 1 1 1,Anne Marte
a03_blyant.wav,1,,,,,blyant,b l y: A n t,0 0 1 1 0 0,Anne Marte
a34_blyant.wav,5,,,,,blyant,b l y: A n t,1 1 1 1 1 1,Anne Marte
d05_blyant.wav,3,,,,,blyant,b l y: A n t,1 1 1 0 1 1,Anne Marte
a31_blyant.wav,3,1,1,,,blyant,b l y: A n t,1 1 0 1 1 0,Anne Marte
a06_blyant.wav,3,1,,,,blyant,b l y: A n t,1 0 1 1 1 1,Anne Marte
d08_blyant.wav,5,,,,,blyant,b l y: A n t,1 1 1 1 1 1,Anne Marte
a17_blyant.wav,4,,,,,blyant,b l y: A n t,1 1 0 1 1 1,Anne Marte
a20_blyant.wav,2,,,,,blyant,b l y: A n t,0 0 1 1 1 1,Anne Marte
d14_blyant.wav,4,,1,,,blyant,b l y: A n t,1 1 0 1 1 1,Anne Marte
d13_blyant.wav,5,,,,,blyant,b l y: A n t,1 1 1 1 1 1,Anne Marte
a10_blyant.wav,2,,,,,blyant,b l y: A n t,0 0 0 1 1 1,Anne Marte
a27_blyant.wav,3,1,,,,blyant,b l y: A n t,1 0 1 1 1 1,Anne Marte
a01_blyant.wav,3,,,,,blyant,b l y: A n t,0 1 0 1 1 0,Anne Marte
d02_blyant.wav,5,,,,,blyant,b l y: A n t,1 1 1 1 1 1,Anne Marte
a04_blyant.wav,2,1,,,,blyant,b l y: A n t,1 0 0 1 1 1,Anne Marte
a33_blyant.wav,4,1,,1,,blyant,b l y: A n t,1 1 1 1 1 1,Anne Marte
a18_blyant.wav,5,,,,,blyant,b l y: A n t,1 1 1 1 1 1,Anne Marte
d07_blyant.wav,4,,,,,blyant,b l y: A n t,1 1 0 1 1 1,Anne Marte
d16_blyant.wav,5,,,,,blyant,b l y: A n t,1 1 1 1 1 1,Anne Marte
a09_blyant.wav,3,,,,,blyant,b l y: A n t,1 0 0 1 1 1,Anne Marte
a22_blyant.wav,5,,,,,blyant,b l y: A n t,1 1 1 1 1 1,Anne Marte
a15_blyant.wav,3,1,,,,blyant,b l y: A n t,1 1 0 1 1 1,Anne Marte
d04_blyant.wav,5,,,1,,blyant,b l y: A n t,1 1 1 1 1 1,Jeanett
a30_blyant.wav,4,,,1,,blyant,b l y: A n t,0 1 1 1 1 1,Jeanett
a07_blyant.wav,2,1,,,,blyant,b l y: A n t,0 0 0 1 1 1,Jeanett
a16_blyant.wav,5,,,1,,blyant,b l y: A n t,1 1 1 1 1 1,Jeanett
d09_blyant.wav,0,,1,,,blyant,b l y: A n t,0 0 0 0 0 0,Jeanett
a21_blyant.wav,3,1,,,,blyant,b l y: A n t,1 1 0 1 1 1,Jeanett
d15_blyant.wav,5,,,,,blyant,b l y: A n t,1 1 1 1 1 1,Jeanett
a13_blyant.wav,4,1,,,,blyant,b l y: A n t,1 1 1 1 1 1,Jeanett
d10_blyant.wav,5,,1,,,blyant,b l y: A n t,1 1 1 1 1 1,Jeanett
a29_blyant.wav,3,1,,,,blyant,b l y: A n t,1 1 0 1 1 1,Jeanett
d01_blyant.wav,5,,,,,blyant,b l y: A n t,1 1 1 1 1 1,Jeanett
d18_blyant.wav,5,,,,,blyant,b l y: A n t,1 1 1 1 1 1,Jeanett
a02_blyant.wav,2,,,,,blyant,b l y: A n t,0 0 0 1 1 1,Jeanett
a05_blyant.wav,3,,1,,,blyant,b l y: A n t,1 0 1 1 1 1,Jeanett
a32_blyant.wav,5,,,,,blyant,b l y: A n t,1 1 1 1 1 1,Jeanett
d19_blyant.wav,4,,,,,blyant,b l y: A n t,1 1 0 1 1 1,Jeanett
d06_blyant.wav,4,,,,,blyant,b l y: A n t,1 1 1 0 1 1,Jeanett
a19_blyant.wav,3,,,,,blyant,b l y: A n t,1 0 1 1 1 1,Jeanett
a08_blyant.wav,2,,1,,,blyant,b l y: A n t,1 0 0 1 1 1,Jeanett
d17_blyant.wav,5,,1,,,blyant,b l y: A n t,1 1 1 1 1 1,Jeanett
a23_blyant.wav,4,1,,,,blyant,b l y: A n t,1 1 1 1 1 1,Jeanett
a14_blyant.wav,3,1,,,,blyant,b l y: A n t,1 1 0 1 1 1,Jeanett
d12_blyant.wav,4,,,,,blyant,b l y: A n t,1 1 0 1 1 1,Jeanett
a11_blyant.wav,3,1,,,,blyant,b l y: A n t,1 1 0 1 1 1,Jeanett
a26_blyant.wav,2,1,,,,blyant,b l y: A n t,1 1 0 1 0 1,Jeanett
d03_blyant.wav,5,,,1,,blyant,b l y: A n t,1 1 1 1 1 1,Jeanett
a25_blyant.wav,3,1,,,,blyant,b l y: A n t,1 1 0 1 1 1,Jeanett
a12_blyant.wav,3,1,1,,,blyant,b l y: A n t,1 0 1 1 1 1,Jeanett
d11_blyant.wav,4,,,,,blyant,b l y: A n t,1 0 1 1 1 1,Jeanett
a28_blyant.wav,4,1,,,,blyant,b l y: A n t,1 1 1 1 1 1,Jeanett
a03_blyant.wav,2,,,,,blyant,b l y: A n t,1 0 1 0 0 0,Jeanett
a34_blyant.wav,4,1,,,,blyant,b l y: A n t,1 1 1 1 1 1,Jeanett
d05_blyant.wav,3,,,,,blyant,b l y: A n t,1 1 1 0 1 1,Jeanett
a31_blyant.wav,3,1,1,,,blyant,b l y: A n t,1 1 0 1 1 0,Jeanett
a06_blyant.wav,3,,,,,blyant,b l y: A n t,1 0 1 0 1 1,Jeanett
d08_blyant.wav,3,,,,,blyant,b l y: A n t,1 1 1 0 1 1,Jeanett
a17_blyant.wav,4,,,,,blyant,b l y: A n t,1 1 1 0 1 1,Jeanett
a20_blyant.wav,2,,,,,blyant,b l y: A n t,0 0 1 1 1 1,Jeanett
d14_blyant.wav,4,1,1,,,blyant,b l y: A n t,1 1 1 1 1 1,Jeanett
d13_blyant.wav,4,1,,,,blyant,b l y: A n t,1 1 1 1 1 1,Jeanett
a10_blyant.wav,2,,,,,blyant,b l y: A n t,1 0 0 1 1 1,Jeanett
a27_blyant.wav,2,1,,,,blyant,b l y: A n t,1 0 0 1 1 1,Jeanett
a01_blyant.wav,3,,,,,blyant,b l y: A n t,1 1 0 1 1 0,Jeanett
d02_blyant.wav,5,,,,,blyant,b l y: A n t,1 1 1 1 1 1,Jeanett
a04_blyant.wav,2,1,,,,blyant,b l y: A n t,1 0 0 1 1 0,Jeanett
a33_blyant.wav,4,1,,1,,blyant,b l y: A n t,1 1 1 1 1 1,Jeanett
a18_blyant.wav,3,,,,,blyant,b l y: A n t,1 1 0 1 1 1,Jeanett
d07_blyant.wav,3,,,,,blyant,b l y: A n t,1 1 0 1 1 1,Jeanett
d16_blyant.wav,3,1,,,,blyant,b l y: A n t,1 1 0 1 1 1,Jeanett
a09_blyant.wav,3,,,,,blyant,b l y: A n t,1 0 1 1 0 1,Jeanett
a22_blyant.wav,4,1,,,,blyant,b l y: A n t,1 1 1 1 1 1,Jeanett
a15_blyant.wav,3,1,,,,blyant,b l y: A n t,0 1 0 1 1 1,Jeanett
a11_kort.wav,3,1,,,,kort,k O t`,1 1 0,Jeanett
a10_kort.wav,3,,,,,kort,k O t`,0 1 0,Jeanett
a25_kort.wav,1,,,1,,kort,k O t`,0 0 1,Jeanett
d06_kort.wav,3,,,,,kort,k O t`,0 1 1,Jeanett
d07_kort.wav,5,,,,,kort,k O t`,1 1 1,Jeanett
a06_kort.wav,5,,,,,kort,k O t`,1 1 1,Jeanett
a07_kort.wav,3,,,1,,kort,k O t`,0 1 0,Jeanett
a32_kort.wav,3,,,1,,kort,k O t`,1 1 0,Jeanett
a33_kort.wav,5,,,1,,kort,k O t`,1 1 1,Jeanett
d11_kort.wav,4,,,,,kort,k O t`,1 1 0,Jeanett
d10_kort.wav,3,,,,,kort,k O t`,1 1 0,Jeanett
a01_kort.wav,1,,,,,kort,k O t`,0 1 0,Jeanett
a34_kort.wav,2,,,1,,kort,k O t`,0 1 0,Jeanett
d16_kort.wav,5,,1,,,kort,k O t`,1 1 1,Jeanett
d17_kort.wav,5,,1,,,kort,k O t`,1 1 1,Jeanett
a28_kort.wav,3,,1,,,kort,k O t`,1 1 0,Jeanett
a29_kort.wav,4,,,,,kort,k O t`,1 1 0,Jeanett
a16_kort.wav,5,,,1,,kort,k O t`,1 1 1,Jeanett
a17_kort.wav,4,,1,1,,kort,k O t`,1 1 0,Jeanett
a22_kort.wav,5,,,1,,kort,k O t`,1 1 1,Jeanett
a23_kort.wav,3,,,1,,kort,k O t`,1 0 0,Jeanett
d01_kort.wav,4,1,1,,,kort,k O t`,1 1 1,Jeanett
